fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,April,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64089,0,91430,0,0,0,0,143162,309792,0,231017,470492,23787,0,0,44,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,119.3807,119.3807,0,0,328032,595647,0,1232671,2083657,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54678,0,800,206.5233,206.5233,0,0,161738,261407,0,406103,578330,18268,0,0,20,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,295.9764,295.9764,0,0,334524,570376,0,722734,1170390,73561,0,0,72,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94248,0,3074,563.28182,563.28182,0,0,386183,871130,0,918147,1960048,80954,0,0,63,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93586,0,9199,192.01485,192.01485,0,0,185988,367640,0,504669,934205,84348,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5477,0,28225,23.80116,23.80116,0,0,53594,86552,0,55740,89426,4520,0,0,23,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504722,0,98175,0,0,0,0,669977,1377955,0,914295,1821306,30169,0,0,23,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,604.33213,604.33213,0,0,767936,1379449,0,1403572,2362105,191888,0,0,68,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,98.14128,98.14128,0,0,69781,152663,0,140120,286603,2608,0,0,29,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518182,0,101729,307.8739,307.8739,0,0,669811,1271312,0,839553,1530835,32921,0,0,10,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429052,0,122508,281.31667,281.31667,0,0,428799,1038544,0,686127,1538433,29967,0,0,56,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64090,0,91431,0,0,0,0,143162,309795,0,231017,470510,23787,0,0,44,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504721,0,98176,0,0,0,0,669981,1377928,0,914290,1821249,30169,0,0,23,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64997,0,7656,319.99371,319.99371,0,0,328027,595706,0,1232607,2083889,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95219,0,9388,117.80091,117.80091,0,0,187051,374792,0,509751,952072,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121045,0,13075,268.44379,268.44379,0,0,260685,553812,0,764455,1486088,23808,0,0,55,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236069,0,81878,128.11554,128.11554,0,0,300581,600193,0,404316,775879,31776,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64997,0,7656,319.99371,319.99371,0,0,328027,595704,0,1232604,2083875,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95219,0,9388,117.80091,117.80091,0,0,187051,374792,0,509731,952051,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105729,0,124772,274.41808,274.41808,0,0,251062,584119,0,525050,1133033,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43510,0,29024,49.29895,49.29895,0,0,50505,99881,0,116299,216310,2336,0,0,54,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,425.4237,425.4237,0,0,327922,595620,0,1232351,2083761,106885,0,0,85,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,0,223,80949,0,0,94238,0,3074,114.0048,114.0048,0,0,386183,871071,0,918126,1959817,80949,0,0,63,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236058,0,81868,43.02465,43.02465,0,0,300581,600166,0,404316,775826,31776,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121042,0,13075,96.40099,96.40099,0,0,260685,553790,0,764454,1486035,23808,0,0,55,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,119.3807,119.3807,0,0,328032,595647,0,1232672,2083658,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29028,61.88369,61.88369,0,0,50505,99894,0,116310,216359,2336,0,0,54,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236076,0,81887,213.06389,213.06389,0,0,300581,600221,0,404317,775933,31776,0,0,16,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,526.5289,526.5289,0,0,327900,595576,0,1232020,2083306,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,0,70,10272,0,0,14319,0,63310,0,0,0,0,116126,192312,0,127895,208798,10272,0,0,18,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466272,0,5920,225.8445,225.8445,0,0,468295,910067,0,660661,1253927,73782,0,0,39,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173393,0,29397,267.61744,267.61744,0,0,313170,581694,0,873379,1520994,85386,0,0,74,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64091,0,91431,0,0,0,0,143162,309800,0,231017,470516,23787,0,0,44,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336446,0,65413,407.57325,407.57325,0,0,444187,940912,0,677330,1357023,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146406,0,115848,0,0,0,0,272547,546686,0,326721,638823,64330,0,0,58,41.11,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504722,0,98175,0,0,0,0,669977,1377949,0,914292,1821295,30169,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336446,0,65413,327.79805,327.79805,0,0,444187,940912,0,677330,1357023,26930,0,0,16,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276183,0,138492,444.03165,444.03165,0,0,589515,1253779,0,888478,1773832,87860,0,0,50,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105730,0,124775,274.41808,274.41808,0,0,251062,584127,0,525064,1133082,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54677,0,800,166.85182,166.85182,0,0,161738,261397,0,405770,577953,18268,0,0,20,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,241.83716,241.83716,0,0,334524,570375,0,722709,1170361,73561,0,0,72,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93585,0,9199,154.90788,154.90788,0,0,185988,367638,0,504655,934155,84348,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429018,0,122500,465.46884,465.46884,0,0,428788,1038483,0,686010,1538198,29967,0,0,56,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64093,0,91431,0,0,0,0,143161,309806,0,231017,470530,23787,0,0,44,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64087,0,91430,0,0,0,0,143162,309790,0,231017,470490,23787,0,0,44,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504716,0,98174,0,0,0,0,669981,1377879,0,914285,1821161,30168,0,0,23,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105725,0,124769,0.54,0.54,0,0,251062,584077,0,524954,1132730,24060,0,0,67,0,0,0,NA
2024-2025,April,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146403,0,115839,0,0,0,0,272547,546672,0,326712,638793,64330,0,0,58,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504722,0,98175,0,0,0,0,669977,1377952,0,914293,1821300,30169,0,0,23,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54659,0,799,125.87163,125.87163,0,0,161738,261293,0,404899,576816,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518194,0,101729,307.8739,307.8739,0,0,669811,1271348,0,839610,1530943,32921,0,0,10,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94244,0,3074,338.3844,338.3844,0,0,386183,871105,0,918137,1959973,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95231,0,9390,117.80091,117.80091,0,0,187051,374810,0,509966,952334,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121048,0,13075,268.44379,268.44379,0,0,260685,553832,0,764464,1486167,23808,0,0,55,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336447,0,65410,248.02285,248.02285,0,0,444189,940896,0,677391,1357045,26930,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43510,0,29024,37.00421,37.00421,0,0,50505,99881,0,116298,216304,2336,0,0,54,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64998,0,7656,325.68375,325.68375,0,0,327943,595647,0,1232388,2083784,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121048,0,13075,268.44379,268.44379,0,0,260685,553829,0,764463,1486152,23808,0,0,55,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336446,0,65410,248.02285,248.02285,0,0,444189,940894,0,677364,1357007,26930,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94243,0,3074,338.3844,338.3844,0,0,386183,871099,0,918135,1959949,80954,0,0,63,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,119.3807,119.3807,0,0,328032,595647,0,1232671,2083654,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,98.14128,98.14128,0,0,69781,152664,0,140135,286619,2608,0,0,29,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336437,0,65410,248.02285,248.02285,0,0,444189,940885,0,677342,1356970,26930,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466272,0,5920,225.8445,225.8445,0,0,468295,910066,0,660648,1253897,73782,0,0,39,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94243,0,3074,338.3844,338.3844,0,0,386183,871098,0,918134,1959941,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95219,0,9388,117.80091,117.80091,0,0,187051,374792,0,509899,952221,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,98.14128,98.14128,0,0,69781,152664,0,140145,286629,2608,0,0,29,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336446,0,65410,248.02285,248.02285,0,0,444189,940894,0,677343,1356983,26930,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,124.51422,124.51422,0,0,161738,261291,0,404884,576791,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173393,0,29397,267.61744,267.61744,0,0,313170,581694,0,873379,1520985,85386,0,0,74,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95219,0,9388,117.80091,117.80091,0,0,187051,374792,0,509957,952279,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504721,0,98176,0,0,0,0,669981,1377940,0,914292,1821266,30169,0,0,23,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466271,0,5920,225.8445,225.8445,0,0,468295,910064,0,660645,1253885,73782,0,0,39,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105728,0,124772,206.14113,206.14113,0,0,251062,584102,0,524984,1132870,24060,0,0,67,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255824,0,9543,367.1743,367.1743,0,0,767944,1379436,0,1403522,2361973,191888,0,0,68,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504721,0,98176,0,0,0,0,669981,1377928,0,914290,1821248,30169,0,0,23,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,98.14128,98.14128,0,0,69781,152662,0,140106,286587,2608,0,0,29,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466266,0,5918,225.8445,225.8445,0,0,468295,910056,0,660644,1253872,73782,0,0,39,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64998,0,7656,322.96418,322.96418,0,0,328027,595718,0,1232609,2083921,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429058,0,122517,281.31667,281.31667,0,0,428805,1038593,0,686165,1538541,29967,0,0,56,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504721,0,98176,0,0,0,0,669981,1377927,0,914290,1821247,30169,0,0,23,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518214,0,101732,746.47731,746.47731,0,0,669811,1271425,0,839734,1531193,32921,0,0,10,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,10,223,76357,0,0,94249,0,3074,826.55706,826.55706,0,0,386183,871146,0,918233,1960236,76367,0,0,61,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,749.08925,749.08925,0,0,327900,595582,0,1232070,2083411,88974,0,0,82,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584158,0,525107,1133243,21224,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236085,0,81888,310.4042,310.4042,0,0,300581,600232,0,404317,775950,29988,0,0,11,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,24892,0,0,504699,0,98178,0,0,0,0,669971,1377911,0,914302,1821276,24894,0,0,7,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466240,0,5915,454.76973,454.76973,0,0,468295,910021,0,660848,1254178,73782,0,0,39,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64094,0,91421,0,0,0,0,143160,309796,0,231014,470503,23787,0,0,44,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336458,0,65414,509.18741,509.18741,0,0,444187,940939,0,677360,1357087,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105731,0,124778,444.439,444.439,0,0,251062,584145,0,525086,1133174,24060,0,0,67,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64094,0,91412,0,0,0,0,143160,309784,0,231014,470483,23787,0,0,44,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336457,0,65414,509.18741,509.18741,0,0,444187,940937,0,677360,1357085,26930,0,0,16,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429012,0,122500,588.34055,588.34055,0,0,428788,1038482,0,686009,1538190,29967,0,0,56,100,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121053,0,13075,436.28773,436.28773,0,0,260685,553846,0,764476,1486238,23808,0,0,55,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93584,0,9199,192.01485,192.01485,0,0,185984,367631,0,504648,934178,84348,0,0,85,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121054,0,13075,629.74317,629.74317,0,0,260685,553848,0,764478,1486248,23808,0,0,55,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,826.55706,826.55706,0,0,386183,871145,0,918204,1960178,80954,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121058,0,13075,629.74317,629.74317,0,0,260685,553856,0,764479,1486265,22419,0,0,52,5.02,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2282,0,0,43493,0,28996,89.66323,89.66323,0,0,50500,99833,0,116290,216216,2282,0,0,53,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,39691,0,0,116008,0,37379,432.78016,432.78016,0,0,334524,570380,0,722757,1170436,39691,0,0,48,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584160,0,525107,1133245,21224,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93584,0,9199,273.26787,273.26787,0,0,185983,367632,0,504672,934247,78462,0,0,84,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,21223,0,0,105732,0,124780,580.8695,580.8695,0,0,251062,584160,0,525107,1133249,21224,0,0,63,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93584,0,9199,310.47549,310.47549,0,0,185983,367633,0,504673,934250,78462,0,0,84,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,260.14093,260.14093,0,0,161738,261415,0,406315,578571,18268,0,0,20,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429012,0,122500,588.34055,588.34055,0,0,428788,1038482,0,686009,1538191,29967,0,0,56,100,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255812,0,9543,758.00626,758.00626,0,0,767918,1379370,0,1403505,2361916,191888,0,0,68,0,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504694,0,98175,0,0,0,0,669971,1377885,0,914297,1821234,30169,0,0,23,9.13,0,0,NA
2024-2025,Oct,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93583,0,9199,236.26182,236.26182,0,0,185983,367627,0,504663,934208,84348,0,0,85,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518214,0,101732,746.47731,746.47731,0,0,669811,1271425,0,839736,1531199,32921,0,0,10,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236080,0,81888,310.4042,310.4042,0,0,300581,600227,0,404317,775945,31776,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429012,0,122500,679.99609,679.99609,0,0,428788,1038484,0,686009,1538193,29967,0,0,56,100,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584157,0,525102,1133230,24060,0,0,67,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255789,0,9543,876.76469,876.76469,0,0,767878,1378923,0,1403407,2361181,191888,0,0,68,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94249,0,3074,826.55706,826.55706,0,0,386183,871145,0,918207,1960181,80954,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504697,0,98177,0,0,0,0,669971,1377898,0,914300,1821256,30169,0,0,23,9.13,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78437,0,21985,236.66556,236.66556,0,0,69781,152671,0,140168,286670,2608,0,0,29,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336476,0,65414,588.67441,588.67441,0,0,444187,940985,0,677399,1357190,26930,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261415,0,406337,578600,18268,0,0,20,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236083,0,81888,310.4042,310.4042,0,0,300581,600230,0,404317,775948,31776,0,0,16,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,1,170,24059,0,0,105732,0,124780,512.85609,512.85609,0,0,251062,584157,0,525103,1133232,24060,0,0,67,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13890,0,0,71275,0,42797,233.48626,233.48626,0,0,130822,262902,0,277900,521654,13890,0,0,37,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93584,0,9199,273.26787,273.26787,0,0,185983,367632,0,504672,934245,84348,0,0,85,0,0,0,NA
